"","id","x","y"
"40443",40443,335793.2093,8115870.461
"40444",40444,335793.2093,8115870.461
"40445",40445,335794.1487,8115873.279
"40446",40446,335794.1487,8115873.279
"40447",40447,335795.0881,8115876.097
"40448",40448,335795.0881,8115876.097
"40449",40449,335796.0275,8115878.915
"40450",40450,335796.0275,8115878.915
"40451",40451,335796.9669,8115879.854
"40452",40452,335796.9669,8115879.854
"40453",40453,335797.9062,8115880.794
"40454",40454,335797.9062,8115880.794
"40455",40455,335798.8456,8115881.733
"40456",40456,335798.8456,8115881.733
"40457",40457,335799.785,8115882.673
"40458",40458,335799.785,8115882.673
"40459",40459,335800.7244,8115883.612
"40460",40460,335800.7244,8115883.612
"40461",40461,335801.6637,8115884.551
"40462",40462,335801.6637,8115884.551
"40463",40463,335802.6031,8115885.491
"40464",40464,335802.6031,8115885.491
"40465",40465,335803.5425,8115886.43
"40466",40466,335803.5425,8115886.43
"40467",40467,335804.4819,8115887.369
"40468",40468,335804.4819,8115887.369
"40469",40469,335805.4212,8115888.309
"40470",40470,335805.4212,8115888.309
"40471",40471,335806.3606,8115889.248
"40472",40472,335806.3606,8115889.248
"40473",40473,335807.3,8115890.188
"40474",40474,335807.3,8115890.188
"40475",40475,335808.2394,8115891.127
"40476",40476,335808.2394,8115891.127
"40477",40477,335809.1787,8115892.066
"40478",40478,335809.1787,8115892.066
"40479",40479,335810.1181,8115893.006
"40480",40480,335810.1181,8115893.006
"40481",40481,335811.0575,8115893.945
"40482",40482,335811.0575,8115893.945
"40483",40483,335812.9363,8115894.884
"40484",40484,335812.9363,8115894.884
"40485",40485,335814.815,8115895.824
"40486",40486,335814.815,8115895.824
"40487",40487,335816.6938,8115896.763
"40488",40488,335816.6938,8115896.763
"40489",40489,335818.5725,8115897.703
"40490",40490,335818.5725,8115897.703
"40491",40491,335820.4513,8115898.642
"40492",40492,335820.4513,8115898.642
"40493",40493,335822.33,8115899.581
"40494",40494,335822.33,8115899.581
"40495",40495,335824.2088,8115900.521
"40496",40496,335824.2088,8115900.521
"40497",40497,335826.0875,8115901.46
"40498",40498,335826.0875,8115901.46
"40499",40499,335827.9663,8115902.399
"40500",40500,335827.9663,8115902.399
"40501",40501,335829.845,8115903.339
"40502",40502,335829.845,8115903.339
"40503",40503,335831.7238,8115904.278
"40504",40504,335831.7238,8115904.278
"40505",40505,335833.6025,8115905.218
"40506",40506,335833.6025,8115905.218
"40507",40507,335835.4813,8115906.157
"40508",40508,335835.4813,8115906.157
"40509",40509,335837.36,8115907.096
"40510",40510,335837.36,8115907.096
"40511",40511,335839.2388,8115908.036
"40512",40512,335839.2388,8115908.036
"40513",40513,335841.1175,8115908.975
"40514",40514,335841.1175,8115908.975
"40515",40515,335842.9963,8115910.854
"40516",40516,335842.9963,8115910.854
"40517",40517,335844.875,8115912.733
"40518",40518,335844.875,8115912.733
"40519",40519,335846.7538,8115914.611
"40520",40520,335846.7538,8115914.611
"40521",40521,335848.6326,8115916.49
"40522",40522,335848.6326,8115916.49
"40523",40523,335850.5113,8115918.369
"40524",40524,335850.5113,8115918.369
"40525",40525,335852.3901,8115920.248
"40526",40526,335852.3901,8115920.248
"40527",40527,335854.2688,8115922.126
"40528",40528,335854.2688,8115922.126
"40529",40529,335856.1476,8115924.005
"40530",40530,335856.1476,8115924.005
"40531",40531,335858.0263,8115925.884
"40532",40532,335858.0263,8115925.884
"40533",40533,335859.9051,8115927.763
"40534",40534,335859.9051,8115927.763
"40535",40535,335861.7838,8115929.641
"40536",40536,335861.7838,8115929.641
"40537",40537,335863.6626,8115931.52
"40538",40538,335863.6626,8115931.52
"40539",40539,335865.5413,8115933.399
"40540",40540,335865.5413,8115933.399
"40541",40541,335867.4201,8115935.278
"40542",40542,335867.4201,8115935.278
"40543",40543,335869.2988,8115937.156
"40544",40544,335869.2988,8115937.156
"40545",40545,335871.1776,8115939.035
"40546",40546,335871.1776,8115939.035
"40547",40547,335872.117,8115940.914
"40548",40548,335872.117,8115940.914
"40549",40549,335873.0563,8115942.793
"40550",40550,335873.0563,8115942.793
"40551",40551,335873.9957,8115944.671
"40552",40552,335873.9957,8115944.671
"40553",40553,335874.9351,8115946.55
"40554",40554,335874.9351,8115946.55
"40555",40555,335875.8745,8115948.429
"40556",40556,335875.8745,8115948.429
"40557",40557,335876.8138,8115950.308
"40558",40558,335876.8138,8115950.308
"40559",40559,335877.7532,8115952.186
"40560",40560,335877.7532,8115952.186
"40561",40561,335878.6926,8115954.065
"40562",40562,335878.6926,8115954.065
"40563",40563,335879.632,8115955.944
"40564",40564,335879.632,8115955.944
"40565",40565,335880.5714,8115957.823
"40566",40566,335880.5714,8115957.823
"40567",40567,335881.5107,8115959.701
"40568",40568,335881.5107,8115959.701
"40569",40569,335882.4501,8115961.58
"40570",40570,335882.4501,8115961.58
"40571",40571,335883.3895,8115963.459
"40572",40572,335883.3895,8115963.459
"40573",40573,335884.3289,8115965.338
"40574",40574,335884.3289,8115965.338
"40575",40575,335885.2682,8115967.216
"40576",40576,335885.2682,8115967.216
"40577",40577,335886.2076,8115969.095
"40578",40578,335886.2076,8115969.095
"40579",40579,335887.147,8115970.974
"40580",40580,335887.147,8115970.974
"40581",40581,335888.0864,8115972.853
"40582",40582,335888.0864,8115972.853
"40583",40583,335889.0257,8115974.731
"40584",40584,335889.0257,8115974.731
"40585",40585,335889.9651,8115976.61
"40586",40586,335889.9651,8115976.61
"40587",40587,335890.9045,8115978.489
"40588",40588,335890.9045,8115978.489
"40589",40589,335891.8439,8115980.368
"40590",40590,335891.8439,8115980.368
"40591",40591,335892.7832,8115982.246
"40592",40592,335892.7832,8115982.246
"40593",40593,335893.7226,8115984.125
"40594",40594,335893.7226,8115984.125
"40595",40595,335894.662,8115986.004
"40596",40596,335894.662,8115986.004
"40597",40597,335895.6014,8115987.883
"40598",40598,335895.6014,8115987.883
"40599",40599,335896.5407,8115989.761
"40600",40600,335896.5407,8115989.761
"40601",40601,335897.4801,8115991.64
"40602",40602,335897.4801,8115991.64
"40603",40603,335898.4195,8115993.519
"40604",40604,335898.4195,8115993.519
"40605",40605,335899.3589,8115995.398
"40606",40606,335899.3589,8115995.398
"40607",40607,335900.2983,8115997.276
"40608",40608,335900.2983,8115997.276
"40609",40609,335901.2376,8115999.155
"40610",40610,335901.2376,8115999.155
"40611",40611,335902.177,8116001.034
"40612",40612,335902.177,8116001.034
"40613",40613,335903.1164,8116002.913
"40614",40614,335903.1164,8116002.913
"40615",40615,335904.0558,8116004.791
"40616",40616,335904.0558,8116004.791
"40617",40617,335904.9951,8116006.67
"40618",40618,335904.9951,8116006.67
"40619",40619,335905.9345,8116008.549
"40620",40620,335905.9345,8116008.549
"40621",40621,335906.8739,8116010.428
"40622",40622,335906.8739,8116010.428
"40623",40623,335907.8133,8116012.306
"40624",40624,335907.8133,8116012.306
"40625",40625,335908.7526,8116014.185
"40626",40626,335908.7526,8116014.185
"40627",40627,335909.692,8116016.064
"40628",40628,335909.692,8116016.064
"40629",40629,335910.6314,8116017.943
"40630",40630,335910.6314,8116017.943
"40631",40631,335911.5708,8116019.821
"40632",40632,335911.5708,8116019.821
"40633",40633,335912.5101,8116021.7
"40634",40634,335912.5101,8116021.7
"40635",40635,335913.4495,8116023.579
"40636",40636,335913.4495,8116023.579
"40637",40637,335914.3889,8116025.458
"40638",40638,335914.3889,8116025.458
"40639",40639,335915.3283,8116027.337
"40640",40640,335915.3283,8116027.337
"40641",40641,335916.2677,8116029.215
"40642",40642,335916.2677,8116029.215
"40643",40643,335917.207,8116031.094
"40644",40644,335917.207,8116031.094
"40645",40645,335918.1464,8116032.973
"40646",40646,335918.1464,8116032.973
"40647",40647,335919.0858,8116034.852
"40648",40648,335919.0858,8116034.852
"40649",40649,335920.0252,8116036.73
"40650",40650,335920.0252,8116036.73
"40651",40651,335920.9645,8116038.609
"40652",40652,335920.9645,8116038.609
"40653",40653,335921.9039,8116040.488
"40654",40654,335921.9039,8116040.488
"40655",40655,335922.8433,8116042.367
"40656",40656,335922.8433,8116042.367
"40657",40657,335923.7827,8116044.245
"40658",40658,335923.7827,8116044.245
"40659",40659,335924.722,8116046.124
"40660",40660,335924.722,8116046.124
"40661",40661,335925.6614,8116048.003
"40662",40662,335925.6614,8116048.003
"40663",40663,335926.6008,8116049.882
"40664",40664,335926.6008,8116049.882
"40665",40665,335927.5402,8116051.76
"40666",40666,335927.5402,8116051.76
"40667",40667,335928.4795,8116053.639
"40668",40668,335928.4795,8116053.639
"40669",40669,335929.4189,8116055.518
"40670",40670,335929.4189,8116055.518
"40671",40671,335930.3583,8116057.397
"40672",40672,335930.3583,8116057.397
"40673",40673,335931.2977,8116059.275
"40674",40674,335931.2977,8116059.275
"40675",40675,335932.2371,8116061.154
"40676",40676,335932.2371,8116061.154
"40677",40677,335933.1764,8116063.033
"40678",40678,335933.1764,8116063.033
"40679",40679,335934.1158,8116064.912
"40680",40680,335934.1158,8116064.912
"40681",40681,335935.0552,8116066.79
"40682",40682,335935.0552,8116066.79
"40683",40683,335935.9946,8116068.669
"40684",40684,335935.9946,8116068.669
"40685",40685,335936.9339,8116070.548
"40686",40686,335936.9339,8116070.548
"40687",40687,335937.8733,8116072.427
"40688",40688,335937.8733,8116072.427
"40689",40689,335938.8127,8116074.305
"40690",40690,335938.8127,8116074.305
"40691",40691,335939.7521,8116076.184
"40692",40692,335939.7521,8116076.184
"40693",40693,335940.6914,8116078.063
"40694",40694,335940.6914,8116078.063
"40695",40695,335941.6308,8116079.942
"40696",40696,335941.6308,8116079.942
"40697",40697,335942.5702,8116081.82
"40698",40698,335942.5702,8116081.82
"40699",40699,335943.5096,8116083.699
"40700",40700,335943.5096,8116083.699
"40701",40701,335944.4489,8116085.578
"40702",40702,335944.4489,8116085.578
"40703",40703,335945.3883,8116087.457
"40704",40704,335945.3883,8116087.457
"40705",40705,335946.3277,8116089.335
"40706",40706,335946.3277,8116089.335
"40707",40707,335947.2671,8116093.093
"40708",40708,335947.2671,8116093.093
"40709",40709,335948.2064,8116096.85
"40710",40710,335948.2064,8116096.85
"40711",40711,335949.1458,8116100.608
"40712",40712,335949.1458,8116100.608
"40713",40713,335950.0852,8116104.365
"40714",40714,335950.0852,8116104.365
"40715",40715,335951.0246,8116108.123
"40716",40716,335951.0246,8116108.123
"40717",40717,335951.964,8116111.88
"40718",40718,335951.964,8116111.88
"40719",40719,335952.9033,8116115.638
"40720",40720,335952.9033,8116115.638
"40721",40721,335953.8427,8116119.395
"40722",40722,335953.8427,8116119.395
"40723",40723,335954.7821,8116123.153
"40724",40724,335954.7821,8116123.153
"40725",40725,335955.7215,8116126.91
"40726",40726,335955.7215,8116126.91
"40727",40727,335956.6608,8116130.668
"40728",40728,335956.6608,8116130.668
"40729",40729,335957.6002,8116134.425
"40730",40730,335957.6002,8116134.425
"40731",40731,335958.5396,8116138.183
"40732",40732,335958.5396,8116138.183
"40733",40733,335959.479,8116141.94
"40734",40734,335959.479,8116141.94
"40735",40735,335960.4183,8116145.698
"40736",40736,335960.4183,8116145.698
"40737",40737,335961.3577,8116149.455
"40738",40738,335961.3577,8116149.455
"40739",40739,335962.2971,8116153.213
"40740",40740,335962.2971,8116153.213
"40741",40741,335963.2365,8116156.97
"40742",40742,335963.2365,8116156.97
"40743",40743,335964.1758,8116160.728
"40744",40744,335964.1758,8116160.728
"40745",40745,335965.1152,8116164.485
"40746",40746,335965.1152,8116164.485
"40747",40747,335966.0546,8116168.243
"40748",40748,335966.0546,8116168.243
"40749",40749,335966.994,8116172
"40750",40750,335966.994,8116172
"40751",40751,335967.9334,8116175.758
"40752",40752,335967.9334,8116175.758
"40753",40753,335968.8727,8116179.515
"40754",40754,335968.8727,8116179.515
"40755",40755,335969.8121,8116183.273
"40756",40756,335969.8121,8116183.273
"40757",40757,335970.7515,8116187.03
"40758",40758,335970.7515,8116187.03
"40759",40759,335971.6909,8116190.788
"40760",40760,335971.6909,8116190.788
"40761",40761,335972.6302,8116194.545
"40762",40762,335972.6302,8116194.545
"40763",40763,335973.5696,8116198.303
"40764",40764,335973.5696,8116198.303
"40765",40765,335974.509,8116202.061
"40766",40766,335974.509,8116202.061
"40767",40767,335975.4484,8116205.818
"40768",40768,335975.4484,8116205.818
"40769",40769,335976.3877,8116209.576
"40770",40770,335976.3877,8116209.576
"40771",40771,335977.3271,8116210.515
"40772",40772,335977.3271,8116210.515
"40773",40773,335978.2665,8116211.454
"40774",40774,335978.2665,8116211.454
"40775",40775,335979.2059,8116212.394
"40776",40776,335979.2059,8116212.394
"40777",40777,335980.1452,8116213.333
"40778",40778,335980.1452,8116213.333
"40779",40779,335981.0846,8116214.272
"40780",40780,335981.0846,8116214.272
"40781",40781,335982.024,8116215.212
"40782",40782,335982.024,8116215.212
"40783",40783,335982.9634,8116216.151
"40784",40784,335982.9634,8116216.151
"40785",40785,335983.9028,8116217.091
"40786",40786,335983.9028,8116217.091
"40787",40787,335984.8421,8116218.03
"40788",40788,335984.8421,8116218.03
"40789",40789,335985.7815,8116218.969
"40790",40790,335985.7815,8116218.969
"40791",40791,335986.7209,8116219.909
"40792",40792,335986.7209,8116219.909
"40793",40793,335987.6603,8116220.848
"40794",40794,335987.6603,8116220.848
"40795",40795,335988.5996,8116221.787
"40796",40796,335988.5996,8116221.787
"40797",40797,335989.539,8116222.727
"40798",40798,335989.539,8116222.727
"40799",40799,335990.4784,8116223.666
"40800",40800,335990.4784,8116223.666
"40801",40801,335991.4178,8116224.606
"40802",40802,335991.4178,8116224.606
"40803",40803,335992.3571,8116225.545
"40804",40804,335992.3571,8116225.545
"40805",40805,335993.2965,8116226.484
"40806",40806,335993.2965,8116226.484
"40807",40807,335994.2359,8116227.424
"40808",40808,335994.2359,8116227.424
"40809",40809,335995.1753,8116228.363
"40810",40810,335995.1753,8116228.363
"40811",40811,335996.1146,8116229.302
"40812",40812,335996.1146,8116229.302
"40813",40813,335997.054,8116230.242
"40814",40814,335997.054,8116230.242
"40815",40815,335997.9934,8116231.181
"40816",40816,335997.9934,8116231.181
"40817",40817,335998.9328,8116232.121
"40818",40818,335998.9328,8116232.121
"40819",40819,335999.8722,8116233.06
"40820",40820,335999.8722,8116233.06
"40821",40821,336000.8115,8116233.999
"40822",40822,336000.8115,8116233.999
"40823",40823,336001.7509,8116234.939
"40824",40824,336001.7509,8116234.939
"40825",40825,336002.6903,8116235.878
"40826",40826,336002.6903,8116235.878
"40827",40827,336003.6297,8116236.817
"40828",40828,336003.6297,8116236.817
"40829",40829,336004.569,8116237.757
"40830",40830,336004.569,8116237.757
"40831",40831,336005.5084,8116238.696
"40832",40832,336005.5084,8116238.696
"40833",40833,336006.4478,8116239.636
"40834",40834,336006.4478,8116239.636
"40835",40835,336007.3872,8116242.454
"40836",40836,336007.3872,8116242.454
"40837",40837,336008.3265,8116245.272
"40838",40838,336008.3265,8116245.272
"40839",40839,336009.2659,8116248.09
"40840",40840,336009.2659,8116248.09
"40841",40841,336010.2053,8116250.908
"40842",40842,336010.2053,8116250.908
"40843",40843,336011.1447,8116253.726
"40844",40844,336011.1447,8116253.726
"40845",40845,336012.084,8116256.544
"40846",40846,336012.084,8116256.544
"40847",40847,336013.0234,8116259.362
"40848",40848,336013.0234,8116259.362
"40849",40849,336013.9628,8116262.181
"40850",40850,336013.9628,8116262.181
"40851",40851,336014.9022,8116264.999
"40852",40852,336014.9022,8116264.999
"40853",40853,336015.8415,8116267.817
"40854",40854,336015.8415,8116267.817
"40855",40855,336016.7809,8116270.635
"40856",40856,336016.7809,8116270.635
"40857",40857,336017.7203,8116273.453
"40858",40858,336017.7203,8116273.453
"40859",40859,336018.6597,8116276.271
"40860",40860,336018.6597,8116276.271
"40861",40861,336019.5991,8116279.089
"40862",40862,336019.5991,8116279.089
"40863",40863,336020.5384,8116281.908
"40864",40864,336020.5384,8116281.908
"40865",40865,336021.4778,8116284.726
"40866",40866,336021.4778,8116284.726
"40867",40867,336022.4172,8116287.544
"40868",40868,336022.4172,8116287.544
"40869",40869,336023.3566,8116290.362
"40870",40870,336023.3566,8116290.362
"40871",40871,336024.2959,8116293.18
"40872",40872,336024.2959,8116293.18
"40873",40873,336025.2353,8116295.998
"40874",40874,336025.2353,8116295.998
"40875",40875,336026.1747,8116298.816
"40876",40876,336026.1747,8116298.816
"40877",40877,336027.1141,8116301.634
"40878",40878,336027.1141,8116301.634
"40879",40879,336028.0534,8116304.453
"40880",40880,336028.0534,8116304.453
"40881",40881,336028.9928,8116307.271
"40882",40882,336028.9928,8116307.271
"40883",40883,336029.9322,8116310.089
"40884",40884,336029.9322,8116310.089
"40885",40885,336030.8716,8116312.907
"40886",40886,336030.8716,8116312.907
"40887",40887,336031.8109,8116315.725
"40888",40888,336031.8109,8116315.725
"40889",40889,336032.7503,8116318.543
"40890",40890,336032.7503,8116318.543
"40891",40891,336033.6897,8116321.361
"40892",40892,336033.6897,8116321.361
"40893",40893,336034.6291,8116324.179
"40894",40894,336034.6291,8116324.179
"40895",40895,336035.5685,8116326.998
"40896",40896,336035.5685,8116326.998
"40897",40897,336036.5078,8116329.816
"40898",40898,336036.5078,8116329.816
"40899",40899,336037.4472,8116330.755
"40900",40900,336037.4472,8116330.755
"40901",40901,336038.3866,8116331.694
"40902",40902,336038.3866,8116331.694
"40903",40903,336039.326,8116332.634
"40904",40904,336039.326,8116332.634
"40905",40905,336040.2653,8116333.573
"40906",40906,336040.2653,8116333.573
"40907",40907,336041.2047,8116334.513
"40908",40908,336041.2047,8116334.513
"40909",40909,336042.1441,8116335.452
"40910",40910,336042.1441,8116335.452
"40911",40911,336043.0835,8116336.391
"40912",40912,336043.0835,8116336.391
"40913",40913,336044.0228,8116337.331
"40914",40914,336044.0228,8116337.331
"40915",40915,336044.9622,8116338.27
"40916",40916,336044.9622,8116338.27
"40917",40917,336045.9016,8116339.209
"40918",40918,336045.9016,8116339.209
"40919",40919,336046.841,8116340.149
"40920",40920,336046.841,8116340.149
"40921",40921,336047.7803,8116341.088
"40922",40922,336047.7803,8116341.088
"40923",40923,336048.7197,8116342.028
"40924",40924,336048.7197,8116342.028
"40925",40925,336049.6591,8116342.967
"40926",40926,336049.6591,8116342.967
"40927",40927,336050.5985,8116343.906
"40928",40928,336050.5985,8116343.906
"40929",40929,336051.5379,8116344.846
"40930",40930,336051.5379,8116344.846
"40931",40931,336052.4772,8116345.785
"40932",40932,336052.4772,8116345.785
"40933",40933,336053.4166,8116346.724
"40934",40934,336053.4166,8116346.724
"40935",40935,336054.356,8116347.664
"40936",40936,336054.356,8116347.664
"40937",40937,336055.2954,8116348.603
"40938",40938,336055.2954,8116348.603
"40939",40939,336056.2347,8116349.543
"40940",40940,336056.2347,8116349.543
"40941",40941,336057.1741,8116350.482
"40942",40942,336057.1741,8116350.482
"40943",40943,336058.1135,8116351.421
"40944",40944,336058.1135,8116351.421
"40945",40945,336059.0529,8116352.361
"40946",40946,336059.0529,8116352.361
"40947",40947,336059.9922,8116353.3
"40948",40948,336059.9922,8116353.3
"40949",40949,336060.9316,8116354.239
"40950",40950,336060.9316,8116354.239
"40951",40951,336061.871,8116355.179
"40952",40952,336061.871,8116355.179
"40953",40953,336062.8104,8116356.118
"40954",40954,336062.8104,8116356.118
"40955",40955,336063.7497,8116357.058
"40956",40956,336063.7497,8116357.058
"40957",40957,336064.6891,8116357.997
"40958",40958,336064.6891,8116357.997
"40959",40959,336065.6285,8116358.936
"40960",40960,336065.6285,8116358.936
"40961",40961,336066.5679,8116359.876
"40962",40962,336066.5679,8116359.876
"40963",40963,336067.5072,8116360.815
"40964",40964,336067.5072,8116360.815
"40965",40965,336068.4466,8116361.754
"40966",40966,336068.4466,8116361.754
"40967",40967,336069.386,8116362.694
"40968",40968,336069.386,8116362.694
"40969",40969,336070.3254,8116363.633
"40970",40970,336070.3254,8116363.633
"40971",40971,336071.2648,8116364.573
"40972",40972,336071.2648,8116364.573
"40973",40973,336072.2041,8116365.512
"40974",40974,336072.2041,8116365.512
"40975",40975,336073.1435,8116366.451
"40976",40976,336073.1435,8116366.451
"40977",40977,336074.0829,8116367.391
"40978",40978,336074.0829,8116367.391
"40979",40979,336075.0223,8116368.33
"40980",40980,336075.0223,8116368.33
"40981",40981,336075.9616,8116369.27
"40982",40982,336075.9616,8116369.27
"40983",40983,336076.901,8116370.209
"40984",40984,336076.901,8116370.209
"40985",40985,336077.8404,8116371.148
"40986",40986,336077.8404,8116371.148
"40987",40987,336078.7798,8116372.088
"40988",40988,336078.7798,8116372.088
"40989",40989,336079.7191,8116373.027
"40990",40990,336079.7191,8116373.027
"40991",40991,336080.6585,8116373.966
"40992",40992,336080.6585,8116373.966
"40993",40993,336081.5979,8116374.906
"40994",40994,336081.5979,8116374.906
"40995",40995,336082.5373,8116375.845
"40996",40996,336082.5373,8116375.845
"40997",40997,336083.4766,8116376.785
"40998",40998,336083.4766,8116376.785
"40999",40999,336084.416,8116377.724
"41000",41000,336084.416,8116377.724
"41001",41001,336085.3554,8116378.663
"41002",41002,336085.3554,8116378.663
"41003",41003,336086.2948,8116379.603
"41004",41004,336086.2948,8116379.603
"41005",41005,336087.2342,8116380.542
"41006",41006,336087.2342,8116380.542
"41007",41007,336088.1735,8116381.481
"41008",41008,336088.1735,8116381.481
"41009",41009,336089.1129,8116382.421
"41010",41010,336089.1129,8116382.421
"41011",41011,336090.0523,8116383.36
"41012",41012,336090.0523,8116383.36
"41013",41013,336090.9917,8116384.3
"41014",41014,336090.9917,8116384.3
"41015",41015,336091.931,8116385.239
"41016",41016,336091.931,8116385.239
"41017",41017,336092.8704,8116386.178
"41018",41018,336092.8704,8116386.178
"41019",41019,336093.8098,8116387.118
"41020",41020,336093.8098,8116387.118
"41021",41021,336094.7492,8116388.057
"41022",41022,336094.7492,8116388.057
"41023",41023,336095.6885,8116388.996
"41024",41024,336095.6885,8116388.996
"41025",41025,336096.6279,8116389.936
"41026",41026,336096.6279,8116389.936
"41027",41027,336097.5673,8116391.815
"41028",41028,336097.5673,8116391.815
"41029",41029,336098.5067,8116393.693
"41030",41030,336098.5067,8116393.693
"41031",41031,336099.446,8116395.572
"41032",41032,336099.446,8116395.572
"41033",41033,336100.3854,8116397.451
"41034",41034,336100.3854,8116397.451
"41035",41035,336101.3248,8116399.33
"41036",41036,336101.3248,8116399.33
"41037",41037,336102.2642,8116401.208
"41038",41038,336102.2642,8116401.208
"41039",41039,336103.2036,8116403.087
"41040",41040,336103.2036,8116403.087
"41041",41041,336104.1429,8116404.966
"41042",41042,336104.1429,8116404.966
"41043",41043,336105.0823,8116406.845
"41044",41044,336105.0823,8116406.845
"41045",41045,336106.0217,8116408.723
"41046",41046,336106.0217,8116408.723
"41047",41047,336106.9611,8116410.602
"41048",41048,336106.9611,8116410.602
"41049",41049,336107.9004,8116412.481
"41050",41050,336107.9004,8116412.481
"41051",41051,336108.8398,8116414.36
"41052",41052,336108.8398,8116414.36
"41053",41053,336109.7792,8116416.238
"41054",41054,336109.7792,8116416.238
"41055",41055,336110.7186,8116418.117
"41056",41056,336110.7186,8116418.117
"41057",41057,336111.6579,8116419.996
"41058",41058,336111.6579,8116419.996
"41059",41059,336112.5973,8116421.875
"41060",41060,336112.5973,8116421.875
"41061",41061,336113.5367,8116423.753
"41062",41062,336113.5367,8116423.753
"41063",41063,336114.4761,8116425.632
"41064",41064,336114.4761,8116425.632
"41065",41065,336115.4154,8116427.511
"41066",41066,336115.4154,8116427.511
"41067",41067,336116.3548,8116429.39
"41068",41068,336116.3548,8116429.39
"41069",41069,336117.2942,8116431.268
"41070",41070,336117.2942,8116431.268
"41071",41071,336118.2336,8116433.147
"41072",41072,336118.2336,8116433.147
"41073",41073,336119.173,8116435.026
"41074",41074,336119.173,8116435.026
"41075",41075,336120.1123,8116436.905
"41076",41076,336120.1123,8116436.905
"41077",41077,336121.0517,8116438.783
"41078",41078,336121.0517,8116438.783
"41079",41079,336121.9911,8116440.662
"41080",41080,336121.9911,8116440.662
"41081",41081,336122.9305,8116442.541
"41082",41082,336122.9305,8116442.541
"41083",41083,336123.8698,8116444.42
"41084",41084,336123.8698,8116444.42
"41085",41085,336124.8092,8116446.298
"41086",41086,336124.8092,8116446.298
"41087",41087,336125.7486,8116448.177
"41088",41088,336125.7486,8116448.177
"41089",41089,336126.688,8116450.056
"41090",41090,336126.688,8116450.056
"41091",41091,336127.6273,8116452.874
"41092",41092,336127.6273,8116452.874
"41093",41093,336128.5667,8116455.692
"41094",41094,336128.5667,8116455.692
"41095",41095,336129.5061,8116458.51
"41096",41096,336129.5061,8116458.51
"41097",41097,336130.4455,8116461.328
"41098",41098,336130.4455,8116461.328
"41099",41099,336131.3848,8116464.147
"41100",41100,336131.3848,8116464.147
"41101",41101,336132.3242,8116466.965
"41102",41102,336132.3242,8116466.965
"41103",41103,336133.2636,8116469.783
"41104",41104,336133.2636,8116469.783
"41105",41105,336134.203,8116472.601
"41106",41106,336134.203,8116472.601
"41107",41107,336135.1423,8116475.419
"41108",41108,336135.1423,8116475.419
"41109",41109,336136.0817,8116478.237
"41110",41110,336136.0817,8116478.237
"41111",41111,336137.0211,8116481.055
"41112",41112,336137.0211,8116481.055
"41113",41113,336137.9605,8116483.873
"41114",41114,336137.9605,8116483.873
"41115",41115,336138.8999,8116486.692
"41116",41116,336138.8999,8116486.692
"41117",41117,336139.8392,8116489.51
"41118",41118,336139.8392,8116489.51
"41119",41119,336140.7786,8116492.328
"41120",41120,336140.7786,8116492.328
"41121",41121,336141.718,8116495.146
"41122",41122,336141.718,8116495.146
"41123",41123,336142.6574,8116497.964
"41124",41124,336142.6574,8116497.964
"41125",41125,336143.5967,8116500.782
"41126",41126,336143.5967,8116500.782
"41127",41127,336144.5361,8116503.6
"41128",41128,336144.5361,8116503.6
"41129",41129,336145.4755,8116506.418
"41130",41130,336145.4755,8116506.418
"41131",41131,336146.4149,8116509.237
"41132",41132,336146.4149,8116509.237
"41133",41133,336147.3542,8116512.055
"41134",41134,336147.3542,8116512.055
"41135",41135,336148.2936,8116514.873
"41136",41136,336148.2936,8116514.873
"41137",41137,336149.233,8116517.691
"41138",41138,336149.233,8116517.691
"41139",41139,336150.1724,8116520.509
"41140",41140,336150.1724,8116520.509
"41141",41141,336151.1117,8116523.327
"41142",41142,336151.1117,8116523.327
"41143",41143,336152.0511,8116526.145
"41144",41144,336152.0511,8116526.145
"41145",41145,336152.9905,8116528.963
"41146",41146,336152.9905,8116528.963
"41147",41147,336153.9299,8116531.782
"41148",41148,336153.9299,8116531.782
"41149",41149,336154.8693,8116534.6
"41150",41150,336154.8693,8116534.6
"41151",41151,336155.8086,8116537.418
"41152",41152,336155.8086,8116537.418
"41153",41153,336156.748,8116540.236
"41154",41154,336156.748,8116540.236
"41155",41155,336157.6874,8116541.175
"41156",41156,336157.6874,8116541.175
"41157",41157,336158.6268,8116542.115
"41158",41158,336158.6268,8116542.115
"41159",41159,336159.5661,8116543.054
"41160",41160,336159.5661,8116543.054
"41161",41161,336160.5055,8116543.994
"41162",41162,336160.5055,8116543.994
"41163",41163,336161.4449,8116544.933
"41164",41164,336161.4449,8116544.933
"41165",41165,336162.3843,8116545.872
"41166",41166,336162.3843,8116545.872
"41167",41167,336163.3236,8116546.812
"41168",41168,336163.3236,8116546.812
"41169",41169,336164.263,8116547.751
"41170",41170,336164.263,8116547.751
"41171",41171,336165.2024,8116548.69
"41172",41172,336165.2024,8116548.69
"41173",41173,336166.1418,8116549.63
"41174",41174,336166.1418,8116549.63
"41175",41175,336167.0811,8116550.569
"41176",41176,336167.0811,8116550.569
"41177",41177,336168.0205,8116551.509
"41178",41178,336168.0205,8116551.509
"41179",41179,336168.9599,8116552.448
"41180",41180,336168.9599,8116552.448
"41181",41181,336169.8993,8116553.387
"41182",41182,336169.8993,8116553.387
